"id","courseName","academy","applicationDeadline""8305","Computer Science","University of Potsdam","Information about the application deadlines can be found here.  Winter semester: 1 June Summer semester: 1 December"
"4274","Master of Science in Quantitative Economics","Kiel University","Application period with a Bachelor&#39;s degree obtained in Germany&nbsp;via Kiel University:   	1 June to 1 August for the following winter semester (in the case of later applications, consideration for the following semester cannot be guaranteed) 	1 December to 1 February for the following summer semester (in the case of later applications, consideration for the following semester cannot be guaranteed)   Application period with a Bachelor&#39;s degree obtained in other countries&nbsp;via uni-assist:   	1 April to 15 July for the following winter semester 	1 October to 15 January for the following summer semester   Effectively, formalities for foreign applicants normally require at least three more months, e.g. visa application, application for scholarships from the DAAD or elsewhere, etc."
"4287","Master of Science in Quantitative Finance","Kiel University","Application period with a Bachelor&#39;s degree obtained in Germany&nbsp;via Kiel University:   	1 June to 1 August for the following winter semester (in the case of later applications, consideration for the following semester cannot be guaranteed) 	1 December to 1 February for the following summer semester (in the case of later applications, consideration for the following semester cannot be guaranteed)   Application period with a Bachelor&#39;s degree obtained in other countries&nbsp;via uni-assist:   	1 April to 15 July for the following winter semester 	1 October to 15 January for the following summer semester   Effectively, formalities for foreign applicants normally require at least three additional months, e.g. visa application, application for scholarships from the DAAD or elsewhere, etc."
"6568","Master of Science Mathematics Münster","University of Münster","Winter semester: Application period from the beginning of May to 15 July First admission round: beginning of June, second admission round: 15 July  Summer semester: Application period from the beginning of November to 15 January We recommend applying as early as possible."
"4684","Master of Science Molecular Medicine","FAU Erlangen-Nürnberg","31 May for the following winter semester"
"7973","Mathematics for Data and Resource Sciences","TU Bergakademie Freiberg","1 January &ndash; 15 April  For applicants from India, China and Vietnam, please note: The APS certificate must be submitted with the application. The submission form alone will not be accepted."
"4507","Medical Life Sciences","Kiel University","Application periods are set early, starting in May for the next summer semester, to enable international students to apply for their student visas in time. Please check procedures and deadlines on the Medical Life Sciences website.  Visa processing times can take five to nine months or longer in many instances. It is strongly advised to inform yourself as early as possible about the requirements for visa applications and processing times."
"7173","Medical Microtechnology (Master of Science)","Technische Hochschule Lübeck","Non-EU applicants: 1 January to 1 May for the following winter semester EU applicants: 1 May to 31 August for the following winter semester"
"9052","Molecular Plant Science","Universität Hamburg","Application period for a start in the winter semester of the same year: 15 February to 31 March"
"4237","Molecular Sciences – Spectroscopy and Simulation","Ruhr-Universität Bochum","15 June for the following winter semester which starts 1 October  This is a faculty admissions process. Please find the application document and FAQs on our website rub.de/imos. International applicants are encouraged to apply early, from December through 15 June.  The deadline is 15 May for Track II iGSS stipend applicants with a top-tier (1.5) grade point average. Please note that when selecting the iMOS preparatory programme, an admission to the iMOS MSc programme is required for the Track II application."
"10618","MSc Particle Accelerator Science","Technical University of Darmstadt","The application period:   	for the winter semester &ndash;&nbsp;starts on 1 June and ends on 31 August 	for the summer semester &ndash;&nbsp;starts at the beginning of December and ends on 15 March   You can find further information here.  The applications are processed as they come in. We recommend to apply early in order to get early admission."
"5203","Physics, Master of Science","Friedrich Schiller University Jena"," 	1 April through 31 May (non-EU nationals) 	1 April through 31 August (Germany and EU nationals)   It is highly recommended to apply as early as possible. Early admission, even before the deadline, is possible!"
